"","leadid","obsid","ccode","startobs","endobs","year","tenure","tenureyears","tenureend","age","female","LatinAm","Europe","Africa","Asia","MidEast"
"14248","A2.5-8482","NEP-1901-2",790,"01jan1919","31dec1919",1919,6763,19,0,56,0,0,0,0,1,0
"14249","A2.5-8482","NEP-1901-2",790,"01jan1920","31dec1920",1920,7129,20,0,57,0,0,0,0,1,0
"14250","A2.5-8482","NEP-1901-2",790,"01jan1921","31dec1921",1921,7494,21,0,58,0,0,0,0,1,0
"14251","A2.5-8482","NEP-1901-2",790,"01jan1922","31dec1922",1922,7859,22,0,59,0,0,0,0,1,0
"14252","A2.5-8482","NEP-1901-2",790,"01jan1923","31dec1923",1923,8224,23,0,60,0,0,0,0,1,0
"14253","A2.5-8482","NEP-1901-2",790,"01jan1924","31dec1924",1924,8590,24,0,61,0,0,0,0,1,0
"14254","A2.5-8482","NEP-1901-2",790,"01jan1925","31dec1925",1925,8955,25,0,62,0,0,0,0,1,0
"14255","A2.5-8482","NEP-1901-2",790,"01jan1926","31dec1926",1926,9320,26,0,63,0,0,0,0,1,0
"14256","A2.5-8482","NEP-1901-2",790,"01jan1927","31dec1927",1927,9685,27,0,64,0,0,0,0,1,0
"14257","A2.5-8482","NEP-1901-2",790,"01jan1928","31dec1928",1928,10051,28,0,65,0,0,0,0,1,0
"14258","A2.5-8482","NEP-1901-2",790,"01jan1929","22jun1929",1929,10224,28,1,66,0,0,0,0,1,0
"14259","A2.5-8485","NEP-1929",790,"22jun1929","31dec1929",1929,193,1,0,60,0,0,0,0,1,0
"14260","A2.5-8485","NEP-1929",790,"01jan1930","31dec1930",1930,558,2,0,61,0,0,0,0,1,0
"14261","A2.5-8485","NEP-1929",790,"01jan1931","31dec1931",1931,923,3,0,62,0,0,0,0,1,0
"14262","A2.5-8485","NEP-1929",790,"01jan1932","01sep1932",1932,1168,3,1,63,0,0,0,0,1,0
"14263","A2.5-8488","NEP-1932",790,"01sep1932","31dec1932",1932,122,0,0,57,0,0,0,0,1,0
"14264","A2.5-8488","NEP-1932",790,"01jan1933","31dec1933",1933,487,1,0,58,0,0,0,0,1,0
"14265","A2.5-8488","NEP-1932",790,"01jan1934","31dec1934",1934,852,2,0,59,0,0,0,0,1,0
"14266","A2.5-8488","NEP-1932",790,"01jan1935","31dec1935",1935,1217,3,0,60,0,0,0,0,1,0
"14267","A2.5-8488","NEP-1932",790,"01jan1936","31dec1936",1936,1583,4,0,61,0,0,0,0,1,0
"14268","A2.5-8488","NEP-1932",790,"01jan1937","31dec1937",1937,1948,5,0,62,0,0,0,0,1,0
"14269","A2.5-8488","NEP-1932",790,"01jan1938","31dec1938",1938,2313,6,0,63,0,0,0,0,1,0
"14270","A2.5-8488","NEP-1932",790,"01jan1939","31dec1939",1939,2678,7,0,64,0,0,0,0,1,0
"14271","A2.5-8488","NEP-1932",790,"01jan1940","31dec1940",1940,3044,8,0,65,0,0,0,0,1,0
"14272","A2.5-8488","NEP-1932",790,"01jan1941","31dec1941",1941,3409,9,0,66,0,0,0,0,1,0
"14273","A2.5-8488","NEP-1932",790,"01jan1942","31dec1942",1942,3774,10,0,67,0,0,0,0,1,0
"14274","A2.5-8488","NEP-1932",790,"01jan1943","31dec1943",1943,4139,11,0,68,0,0,0,0,1,0
"14275","A2.5-8488","NEP-1932",790,"01jan1944","31dec1944",1944,4505,12,0,69,0,0,0,0,1,0
"14276","A2.5-8488","NEP-1932",790,"01jan1945","28nov1945",1945,4837,13,1,70,0,0,0,0,1,0
"14277","A2.5-8491","NEP-1945",790,"28nov1945","31dec1945",1945,34,0,0,63,0,0,0,0,1,0
"14278","A2.5-8491","NEP-1945",790,"01jan1946","31dec1946",1946,399,1,0,64,0,0,0,0,1,0
"14279","A2.5-8491","NEP-1945",790,"01jan1947","31dec1947",1947,764,2,0,65,0,0,0,0,1,0
"14280","A2.5-8491","NEP-1945",790,"01jan1948","09feb1948",1948,804,2,1,66,0,0,0,0,1,0
"14281","A2.5-8494","NEP-1948",790,"09feb1948","31dec1948",1948,327,1,0,63,0,0,0,0,1,0
"14282","A2.5-8494","NEP-1948",790,"01jan1949","31dec1949",1949,692,2,0,64,0,0,0,0,1,0
"14283","A2.5-8494","NEP-1948",790,"01jan1950","31dec1950",1950,1057,3,0,65,0,0,0,0,1,0
"14284","A2.5-8494","NEP-1948",790,"01jan1951","18feb1951",1951,1106,3,1,66,0,0,0,0,1,0
"14285","A2.5-8497","NEP-1951",790,"18feb1951","31dec1951",1951,317,1,0,45,0,0,0,0,1,0
"14286","A2.5-8497","NEP-1951",790,"01jan1952","31dec1952",1952,683,2,0,46,0,0,0,0,1,0
"14287","A2.5-8497","NEP-1951",790,"01jan1953","31dec1953",1953,1048,3,0,47,0,0,0,0,1,0
"14288","A2.5-8497","NEP-1951",790,"01jan1954","31dec1954",1954,1413,4,0,48,0,0,0,0,1,0
"14289","A2.5-8497","NEP-1951",790,"01jan1955","13mar1955",1955,1485,4,1,49,0,0,0,0,1,0
"14290","A2.5-8500","NEP-1955",790,"14mar1955","31dec1955",1955,293,1,0,35,0,0,0,0,1,0
"14291","A2.5-8500","NEP-1955",790,"01jan1956","31dec1956",1956,659,2,0,36,0,0,0,0,1,0
"14292","A2.5-8500","NEP-1955",790,"01jan1957","31dec1957",1957,1024,3,0,37,0,0,0,0,1,0
"14293","A2.5-8500","NEP-1955",790,"01jan1958","31dec1958",1958,1389,4,0,38,0,0,0,0,1,0
"14294","A2.5-8500","NEP-1955",790,"01jan1959","31dec1959",1959,1754,5,0,39,0,0,0,0,1,0
"14295","A2.5-8500","NEP-1955",790,"01jan1960","31dec1960",1960,2120,6,0,40,0,0,0,0,1,0
"14296","A2.5-8500","NEP-1955",790,"01jan1961","31dec1961",1961,2485,7,0,41,0,0,0,0,1,0
"14297","A2.5-8500","NEP-1955",790,"01jan1962","31dec1962",1962,2850,8,0,42,0,0,0,0,1,0
"14298","A2.5-8500","NEP-1955",790,"01jan1963","31dec1963",1963,3215,9,0,43,0,0,0,0,1,0
"14299","A2.5-8500","NEP-1955",790,"01jan1964","31dec1964",1964,3581,10,0,44,0,0,0,0,1,0
"14300","A2.5-8500","NEP-1955",790,"01jan1965","31dec1965",1965,3946,11,0,45,0,0,0,0,1,0
"14301","A2.5-8500","NEP-1955",790,"01jan1966","31dec1966",1966,4311,12,0,46,0,0,0,0,1,0
"14302","A2.5-8500","NEP-1955",790,"01jan1967","31dec1967",1967,4676,13,0,47,0,0,0,0,1,0
"14303","A2.5-8500","NEP-1955",790,"01jan1968","31dec1968",1968,5042,14,0,48,0,0,0,0,1,0
"14304","A2.5-8500","NEP-1955",790,"01jan1969","31dec1969",1969,5407,15,0,49,0,0,0,0,1,0
"14305","A2.5-8500","NEP-1955",790,"01jan1970","31dec1970",1970,5772,16,0,50,0,0,0,0,1,0
"14306","A2.5-8500","NEP-1955",790,"01jan1971","31dec1971",1971,6137,17,0,51,0,0,0,0,1,0
"14307","A2.5-8500","NEP-1955",790,"01jan1972","31jan1972",1972,6168,17,1,52,0,0,0,0,1,0
"14308","A2.5-8503","NEP-1972",790,"31jan1972","31dec1972",1972,336,1,0,26,0,0,0,0,1,0
"14309","A2.5-8503","NEP-1972",790,"01jan1973","31dec1973",1973,701,2,0,27,0,0,0,0,1,0
"14310","A2.5-8503","NEP-1972",790,"01jan1974","31dec1974",1974,1066,3,0,28,0,0,0,0,1,0
"14311","A2.5-8503","NEP-1972",790,"01jan1975","31dec1975",1975,1431,4,0,29,0,0,0,0,1,0
"14312","A2.5-8503","NEP-1972",790,"01jan1976","31dec1976",1976,1797,5,0,30,0,0,0,0,1,0
"14313","A2.5-8503","NEP-1972",790,"01jan1977","31dec1977",1977,2162,6,0,31,0,0,0,0,1,0
"14314","A2.5-8503","NEP-1972",790,"01jan1978","31dec1978",1978,2527,7,0,32,0,0,0,0,1,0
"14315","A2.5-8503","NEP-1972",790,"01jan1979","31dec1979",1979,2892,8,0,33,0,0,0,0,1,0
"14316","A2.5-8503","NEP-1972",790,"01jan1980","31dec1980",1980,3258,9,0,34,0,0,0,0,1,0
"14317","A2.5-8503","NEP-1972",790,"01jan1981","31dec1981",1981,3623,10,0,35,0,0,0,0,1,0
"14318","A2.5-8503","NEP-1972",790,"01jan1982","31dec1982",1982,3988,11,0,36,0,0,0,0,1,0
"14319","A2.5-8503","NEP-1972",790,"01jan1983","31dec1983",1983,4353,12,0,37,0,0,0,0,1,0
"14320","A2.5-8503","NEP-1972",790,"01jan1984","31dec1984",1984,4719,13,0,38,0,0,0,0,1,0
"14321","A2.5-8503","NEP-1972",790,"01jan1985","31dec1985",1985,5084,14,0,39,0,0,0,0,1,0
"14322","A2.5-8503","NEP-1972",790,"01jan1986","31dec1986",1986,5449,15,0,40,0,0,0,0,1,0
"14323","A2.5-8503","NEP-1972",790,"01jan1987","31dec1987",1987,5814,16,0,41,0,0,0,0,1,0
"14324","A2.5-8503","NEP-1972",790,"01jan1988","31dec1988",1988,6180,17,0,42,0,0,0,0,1,0
"14325","A2.5-8503","NEP-1972",790,"01jan1989","31dec1989",1989,6545,18,0,43,0,0,0,0,1,0
"14326","A2.5-8503","NEP-1972",790,"01jan1990","31dec1990",1990,6910,19,0,44,0,0,0,0,1,0
"14327","A2.5-8503","NEP-1972",790,"01jan1991","31dec1991",1991,7275,20,0,45,0,0,0,0,1,0
"14328","A2.5-8503","NEP-1972",790,"01jan1992","31dec1992",1992,7641,21,0,46,0,0,0,0,1,0
"14329","A2.5-8503","NEP-1972",790,"01jan1993","31dec1993",1993,8006,22,0,47,0,0,0,0,1,0
"14330","A2.5-8503","NEP-1972",790,"01jan1994","31dec1994",1994,8371,23,0,48,0,0,0,0,1,0
"14331","A2.5-8503","NEP-1972",790,"01jan1995","31dec1995",1995,8736,24,0,49,0,0,0,0,1,0
"14332","A2.5-8503","NEP-1972",790,"01jan1996","31dec1996",1996,9102,25,0,50,0,0,0,0,1,0
"14333","A2.5-8503","NEP-1972",790,"01jan1997","31dec1997",1997,9467,26,0,51,0,0,0,0,1,0
"14334","A2.5-8503","NEP-1972",790,"01jan1998","31dec1998",1998,9832,27,0,52,0,0,0,0,1,0
"14335","A2.5-8503","NEP-1972",790,"01jan1999","31dec1999",1999,10197,28,0,53,0,0,0,0,1,0
"14336","A2.5-8503","NEP-1972",790,"01jan2000","31dec2000",2000,10563,29,0,54,0,0,0,0,1,0
"14337","A2.5-8503","NEP-1972",790,"01jan2001","01jun2001",2001,10715,29,1,55,0,0,0,0,1,0
"14338","A2.5-8506","NEP-2001",790,"02jun2001","31dec2001",2001,213,1,0,54,0,0,0,0,1,0
"14339","A2.5-8509","NEP-2002",790,"11oct2002","31dec2002",2002,82,0,0,62,0,0,0,0,1,0
"14340","A2.5-8506","NEP-2001",790,"01jan2002","11oct2002",2002,497,1,1,55,0,0,0,0,1,0
"14341","A2.5-8512","NEP-2003",790,"05jun2003","31dec2003",2003,210,1,0,75,0,0,0,0,1,0
"14342","A2.5-8509","NEP-2002",790,"01jan2003","05jun2003",2003,238,1,1,63,0,0,0,0,1,0
"14343","A2.5-8515","NEP-2004",790,"03jun2004","31dec2004",2004,212,1,0,59,0,0,0,0,1,0
"14344","A2.5-8512","NEP-2003",790,"01jan2004","03jun2004",2004,365,1,0,76,0,0,0,0,1,0
"14345","A2.5-8518","THI-1868",800,"01oct1868","31dec1868",1868,92,0,0,15,0,0,0,0,1,0
"14346","A2.5-8518","THI-1868",800,"01jan1869","31dec1869",1869,457,1,0,16,0,0,0,0,1,0
"14347","A2.5-8518","THI-1868",800,"01jan1870","31dec1870",1870,822,2,0,17,0,0,0,0,1,0
"14348","A2.5-8518","THI-1868",800,"01jan1871","31dec1871",1871,1187,3,0,18,0,0,0,0,1,0
"14349","A2.5-8518","THI-1868",800,"01jan1872","31dec1872",1872,1553,4,0,19,0,0,0,0,1,0
"14350","A2.5-8518","THI-1868",800,"01jan1873","31dec1873",1873,1918,5,0,20,0,0,0,0,1,0
"14351","A2.5-8518","THI-1868",800,"01jan1874","31dec1874",1874,2283,6,0,21,0,0,0,0,1,0
"14352","A2.5-8518","THI-1868",800,"01jan1875","31dec1875",1875,2648,7,0,22,0,0,0,0,1,0
"14353","A2.5-8518","THI-1868",800,"01jan1876","31dec1876",1876,3014,8,0,23,0,0,0,0,1,0
"14354","A2.5-8518","THI-1868",800,"01jan1877","31dec1877",1877,3379,9,0,24,0,0,0,0,1,0
"14355","A2.5-8518","THI-1868",800,"01jan1878","31dec1878",1878,3744,10,0,25,0,0,0,0,1,0
"14356","A2.5-8518","THI-1868",800,"01jan1879","31dec1879",1879,4109,11,0,26,0,0,0,0,1,0
"14357","A2.5-8518","THI-1868",800,"01jan1880","31dec1880",1880,4475,12,0,27,0,0,0,0,1,0
"14358","A2.5-8518","THI-1868",800,"01jan1881","31dec1881",1881,4840,13,0,28,0,0,0,0,1,0
"14359","A2.5-8518","THI-1868",800,"01jan1882","31dec1882",1882,5205,14,0,29,0,0,0,0,1,0
"14360","A2.5-8518","THI-1868",800,"01jan1883","31dec1883",1883,5570,15,0,30,0,0,0,0,1,0
"14361","A2.5-8518","THI-1868",800,"01jan1884","31dec1884",1884,5936,16,0,31,0,0,0,0,1,0
"14362","A2.5-8518","THI-1868",800,"01jan1885","31dec1885",1885,6301,17,0,32,0,0,0,0,1,0
"14363","A2.5-8518","THI-1868",800,"01jan1886","31dec1886",1886,6666,18,0,33,0,0,0,0,1,0
"14364","A2.5-8518","THI-1868",800,"01jan1887","31dec1887",1887,7031,19,0,34,0,0,0,0,1,0
"14365","A2.5-8518","THI-1868",800,"01jan1888","31dec1888",1888,7397,20,0,35,0,0,0,0,1,0
"14366","A2.5-8518","THI-1868",800,"01jan1889","31dec1889",1889,7762,21,0,36,0,0,0,0,1,0
"14367","A2.5-8518","THI-1868",800,"01jan1890","31dec1890",1890,8127,22,0,37,0,0,0,0,1,0
"14368","A2.5-8518","THI-1868",800,"01jan1891","31dec1891",1891,8492,23,0,38,0,0,0,0,1,0
"14369","A2.5-8518","THI-1868",800,"01jan1892","31dec1892",1892,8858,24,0,39,0,0,0,0,1,0
"14370","A2.5-8518","THI-1868",800,"01jan1893","31dec1893",1893,9223,25,0,40,0,0,0,0,1,0
"14371","A2.5-8518","THI-1868",800,"01jan1894","31dec1894",1894,9588,26,0,41,0,0,0,0,1,0
"14372","A2.5-8518","THI-1868",800,"01jan1895","31dec1895",1895,9953,27,0,42,0,0,0,0,1,0
"14373","A2.5-8518","THI-1868",800,"01jan1896","31dec1896",1896,10319,28,0,43,0,0,0,0,1,0
"14374","A2.5-8518","THI-1868",800,"01jan1897","31dec1897",1897,10684,29,0,44,0,0,0,0,1,0
"14375","A2.5-8518","THI-1868",800,"01jan1898","31dec1898",1898,11049,30,0,45,0,0,0,0,1,0
"14376","A2.5-8518","THI-1868",800,"01jan1899","31dec1899",1899,11414,31,0,46,0,0,0,0,1,0
"14377","A2.5-8518","THI-1868",800,"01jan1900","31dec1900",1900,11779,32,0,47,0,0,0,0,1,0
"14378","A2.5-8518","THI-1868",800,"01jan1901","31dec1901",1901,12144,33,0,48,0,0,0,0,1,0
"14379","A2.5-8518","THI-1868",800,"01jan1902","31dec1902",1902,12509,34,0,49,0,0,0,0,1,0
"14380","A2.5-8518","THI-1868",800,"01jan1903","31dec1903",1903,12874,35,0,50,0,0,0,0,1,0
"14381","A2.5-8518","THI-1868",800,"01jan1904","31dec1904",1904,13240,36,0,51,0,0,0,0,1,0
"14382","A2.5-8518","THI-1868",800,"01jan1905","31dec1905",1905,13605,37,0,52,0,0,0,0,1,0
"14383","A2.5-8518","THI-1868",800,"01jan1906","31dec1906",1906,13970,38,0,53,0,0,0,0,1,0
"14384","A2.5-8518","THI-1868",800,"01jan1907","31dec1907",1907,14335,39,0,54,0,0,0,0,1,0
"14385","A2.5-8518","THI-1868",800,"01jan1908","31dec1908",1908,14701,40,0,55,0,0,0,0,1,0
"14386","A2.5-8518","THI-1868",800,"01jan1909","31dec1909",1909,15066,41,0,56,0,0,0,0,1,0
"14387","A2.5-8518","THI-1868",800,"01jan1910","23oct1910",1910,15362,42,1,57,0,0,0,0,1,0
"14388","A2.5-8521","THI-1910",800,"23oct1910","31dec1910",1910,70,0,0,29,0,0,0,0,1,0
"14389","A2.5-8521","THI-1910",800,"01jan1911","31dec1911",1911,435,1,0,30,0,0,0,0,1,0
"14390","A2.5-8521","THI-1910",800,"01jan1912","31dec1912",1912,801,2,0,31,0,0,0,0,1,0
"14391","A2.5-8521","THI-1910",800,"01jan1913","31dec1913",1913,1166,3,0,32,0,0,0,0,1,0
"14392","A2.5-8521","THI-1910",800,"01jan1914","31dec1914",1914,1531,4,0,33,0,0,0,0,1,0
"14393","A2.5-8521","THI-1910",800,"01jan1915","31dec1915",1915,1896,5,0,34,0,0,0,0,1,0
"14394","A2.5-8521","THI-1910",800,"01jan1916","31dec1916",1916,2262,6,0,35,0,0,0,0,1,0
"14395","A2.5-8521","THI-1910",800,"01jan1917","31dec1917",1917,2627,7,0,36,0,0,0,0,1,0
"14396","A2.5-8521","THI-1910",800,"01jan1918","31dec1918",1918,2992,8,0,37,0,0,0,0,1,0
"14397","A2.5-8521","THI-1910",800,"01jan1919","31dec1919",1919,3357,9,0,38,0,0,0,0,1,0
"14398","A2.5-8521","THI-1910",800,"01jan1920","31dec1920",1920,3723,10,0,39,0,0,0,0,1,0
"14399","A2.5-8521","THI-1910",800,"01jan1921","31dec1921",1921,4088,11,0,40,0,0,0,0,1,0
"14400","A2.5-8521","THI-1910",800,"01jan1922","31dec1922",1922,4453,12,0,41,0,0,0,0,1,0
"14401","A2.5-8521","THI-1910",800,"01jan1923","31dec1923",1923,4818,13,0,42,0,0,0,0,1,0
"14402","A2.5-8521","THI-1910",800,"01jan1924","31dec1924",1924,5184,14,0,43,0,0,0,0,1,0
"14403","A2.5-8521","THI-1910",800,"01jan1925","26nov1925",1925,5514,15,1,44,0,0,0,0,1,0
"14404","A2.5-8524","THI-1925",800,"26nov1925","31dec1925",1925,36,0,0,32,0,0,0,0,1,0
"14405","A2.5-8524","THI-1925",800,"01jan1926","31dec1926",1926,401,1,0,33,0,0,0,0,1,0
"14406","A2.5-8524","THI-1925",800,"01jan1927","31dec1927",1927,766,2,0,34,0,0,0,0,1,0
"14407","A2.5-8524","THI-1925",800,"01jan1928","31dec1928",1928,1132,3,0,35,0,0,0,0,1,0
"14408","A2.5-8524","THI-1925",800,"01jan1929","31dec1929",1929,1497,4,0,36,0,0,0,0,1,0
"14409","A2.5-8524","THI-1925",800,"01jan1930","31dec1930",1930,1862,5,0,37,0,0,0,0,1,0
"14410","A2.5-8524","THI-1925",800,"01jan1931","31dec1931",1931,2227,6,0,38,0,0,0,0,1,0
"14411","A2.5-8524","THI-1925",800,"01jan1932","10dec1932",1932,2572,7,1,39,0,0,0,0,1,0
"14412","A2.5-8527","THI-1932",800,"10dec1932","31dec1932",1932,22,0,0,48,0,0,0,0,1,0
"14413","A2.5-8530","THI-1933",800,"20jun1933","31dec1933",1933,195,1,0,44,0,0,0,0,1,0
"14414","A2.5-8527","THI-1932",800,"01jan1933","20jun1933",1933,193,1,1,49,0,0,0,0,1,0
"14415","A2.5-8530","THI-1933",800,"01jan1934","31dec1934",1934,560,2,0,45,0,0,0,0,1,0
"14416","A2.5-8530","THI-1933",800,"01jan1935","31dec1935",1935,925,3,0,46,0,0,0,0,1,0
"14417","A2.5-8530","THI-1933",800,"01jan1936","31dec1936",1936,1291,4,0,47,0,0,0,0,1,0
"14418","A2.5-8530","THI-1933",800,"01jan1937","31dec1937",1937,1656,5,0,48,0,0,0,0,1,0
"14419","A2.5-8533","THI-1938",800,"26dec1938","31dec1938",1938,6,0,0,41,0,0,0,0,1,0
"14420","A2.5-8530","THI-1933",800,"01jan1938","21dec1938",1938,2011,6,1,49,0,0,0,0,1,0
"14421","A2.5-8533","THI-1938",800,"01jan1939","31dec1939",1939,371,1,0,42,0,0,0,0,1,0
"14422","A2.5-8533","THI-1938",800,"01jan1940","31dec1940",1940,737,2,0,43,0,0,0,0,1,0
"14423","A2.5-8533","THI-1938",800,"01jan1941","31dec1941",1941,1102,3,0,44,0,0,0,0,1,0
"14424","A2.5-8533","THI-1938",800,"01jan1942","31dec1942",1942,1467,4,0,45,0,0,0,0,1,0
"14425","A2.5-8533","THI-1938",800,"01jan1943","31dec1943",1943,1832,5,0,46,0,0,0,0,1,0
"14426","A2.5-8536","THI-1944",800,"02aug1944","31dec1944",1944,152,0,0,44,0,0,0,0,1,0
"14427","A2.5-8533","THI-1938",800,"01jan1944","02aug1944",1944,2047,6,1,47,0,0,0,0,1,0
"14428","A2.5-8536","THI-1944",800,"01jan1945","31dec1945",1945,517,1,0,45,0,0,0,0,1,0
"14429","A2.5-8539","THI-1946",800,"21aug1946","31dec1946",1946,133,0,0,49,0,0,0,0,1,0
"14430","A2.5-8536","THI-1944",800,"01jan1946","21aug1946",1946,750,2,1,46,0,0,0,0,1,0
"14431","A2.5-8539","THI-1946",800,"01jan1947","31dec1947",1947,498,1,0,50,0,0,0,0,1,0
"14432","A2.5-8539","THI-1946",800,"01jan1948","31dec1948",1948,864,2,0,51,0,0,0,0,1,0
"14433","A2.5-8539","THI-1946",800,"01jan1949","31dec1949",1949,1229,3,0,52,0,0,0,0,1,0
"14434","A2.5-8539","THI-1946",800,"01jan1950","31dec1950",1950,1594,4,0,53,0,0,0,0,1,0
"14435","A2.5-8539","THI-1946",800,"01jan1951","31dec1951",1951,1959,5,0,54,0,0,0,0,1,0
"14436","A2.5-8539","THI-1946",800,"01jan1952","31dec1952",1952,2325,6,0,55,0,0,0,0,1,0
"14437","A2.5-8539","THI-1946",800,"01jan1953","31dec1953",1953,2690,7,0,56,0,0,0,0,1,0
"14438","A2.5-8539","THI-1946",800,"01jan1954","31dec1954",1954,3055,8,0,57,0,0,0,0,1,0
"14439","A2.5-8539","THI-1946",800,"01jan1955","31dec1955",1955,3420,9,0,58,0,0,0,0,1,0
"14440","A2.5-8539","THI-1946",800,"01jan1956","31dec1956",1956,3786,10,0,59,0,0,0,0,1,0
"14441","A2.5-8539","THI-1946",800,"01jan1957","16sep1957",1957,4045,11,1,60,0,0,0,0,1,0
"14442","A2.5-8545","THI-1957-2",800,"27dec1957","31dec1957",1957,5,0,0,46,0,0,0,0,1,0
"14443","A2.5-8542","THI-1957-1",800,"21sep1957","27dec1957",1957,98,0,1,51,0,0,0,0,1,0
"14444","A2.5-8545","THI-1957-2",800,"01jan1958","20oct1958",1958,298,1,1,47,0,0,0,0,1,0
"14445","A2.5-8548","THI-1958",800,"20oct1958","31dec1958",1958,73,0,0,50,0,0,0,0,1,0
"14446","A2.5-8548","THI-1958",800,"01jan1959","31dec1959",1959,438,1,0,51,0,0,0,0,1,0
"14447","A2.5-8548","THI-1958",800,"01jan1960","31dec1960",1960,804,2,0,52,0,0,0,0,1,0
"14448","A2.5-8548","THI-1958",800,"01jan1961","31dec1961",1961,1169,3,0,53,0,0,0,0,1,0
"14449","A2.5-8548","THI-1958",800,"01jan1962","31dec1962",1962,1534,4,0,54,0,0,0,0,1,0
"14450","A2.5-8551","THI-1963",800,"08dec1963","31dec1963",1963,24,0,0,52,0,0,0,0,1,0
"14451","A2.5-8548","THI-1958",800,"01jan1963","08dec1963",1963,1876,5,1,55,0,0,0,0,1,0
"14452","A2.5-8551","THI-1963",800,"01jan1964","31dec1964",1964,390,1,0,53,0,0,0,0,1,0
"14453","A2.5-8551","THI-1963",800,"01jan1965","31dec1965",1965,755,2,0,54,0,0,0,0,1,0
"14454","A2.5-8551","THI-1963",800,"01jan1966","31dec1966",1966,1120,3,0,55,0,0,0,0,1,0
"14455","A2.5-8551","THI-1963",800,"01jan1967","31dec1967",1967,1485,4,0,56,0,0,0,0,1,0
"14456","A2.5-8551","THI-1963",800,"01jan1968","31dec1968",1968,1851,5,0,57,0,0,0,0,1,0
"14457","A2.5-8551","THI-1963",800,"01jan1969","31dec1969",1969,2216,6,0,58,0,0,0,0,1,0
"14458","A2.5-8551","THI-1963",800,"01jan1970","31dec1970",1970,2581,7,0,59,0,0,0,0,1,0
"14459","A2.5-8551","THI-1963",800,"01jan1971","31dec1971",1971,2946,8,0,60,0,0,0,0,1,0
"14460","A2.5-8551","THI-1963",800,"01jan1972","31dec1972",1972,3312,9,0,61,0,0,0,0,1,0
"14461","A2.5-8551","THI-1963",800,"01jan1973","13oct1973",1973,3598,10,1,62,0,0,0,0,1,0
"14462","A2.5-8554","THI-1973",800,"14oct1973","31dec1973",1973,79,0,0,66,0,0,0,0,1,0
"14463","A2.5-8554","THI-1973",800,"01jan1974","31dec1974",1974,444,1,0,67,0,0,0,0,1,0
"14464","A2.5-8557","THI-1975-1",800,"21feb1975","06mar1975",1975,14,0,1,70,0,0,0,0,1,0
"14465","A2.5-8554","THI-1973",800,"01jan1975","21feb1975",1975,496,1,1,68,0,0,0,0,1,0
"14466","A2.5-8560","THI-1975-2",800,"17mar1975","31dec1975",1975,290,1,0,64,0,0,0,0,1,0
"14467","A2.5-8566","THI-1976-2",800,"06oct1976","31dec1976",1976,87,0,0,61,0,0,0,0,1,0
"14468","A2.5-8560","THI-1975-2",800,"01jan1976","16apr1976",1976,397,1,1,65,0,0,0,0,1,0
"14469","A2.5-8563","THI-1976-1",800,"20apr1976","06oct1976",1976,170,0,1,71,0,0,0,0,1,0
"14470","A2.5-8569","THI-1977",800,"12nov1977","31dec1977",1977,50,0,0,60,0,0,0,0,1,0
"14471","A2.5-8566","THI-1976-2",800,"01jan1977","12nov1977",1977,403,1,1,62,0,0,0,0,1,0
"14472","A2.5-8569","THI-1977",800,"01jan1978","31dec1978",1978,415,1,0,61,0,0,0,0,1,0
"14473","A2.5-8569","THI-1977",800,"01jan1979","31dec1979",1979,780,2,0,62,0,0,0,0,1,0
"14474","A2.5-8569","THI-1977",800,"01jan1980","29feb1980",1980,840,2,1,63,0,0,0,0,1,0
"14475","A2.5-8572","THI-1980",800,"03mar1980","31dec1980",1980,304,1,0,60,0,0,0,0,1,0
"14476","A2.5-8572","THI-1980",800,"01jan1981","31dec1981",1981,669,2,0,61,0,0,0,0,1,0
"14477","A2.5-8572","THI-1980",800,"01jan1982","31dec1982",1982,1034,3,0,62,0,0,0,0,1,0
"14478","A2.5-8572","THI-1980",800,"01jan1983","31dec1983",1983,1399,4,0,63,0,0,0,0,1,0
"14479","A2.5-8572","THI-1980",800,"01jan1984","31dec1984",1984,1765,5,0,64,0,0,0,0,1,0
"14480","A2.5-8572","THI-1980",800,"01jan1985","31dec1985",1985,2130,6,0,65,0,0,0,0,1,0
"14481","A2.5-8572","THI-1980",800,"01jan1986","31dec1986",1986,2495,7,0,66,0,0,0,0,1,0
"14482","A2.5-8572","THI-1980",800,"01jan1987","31dec1987",1987,2860,8,0,67,0,0,0,0,1,0
"14483","A2.5-8575","THI-1988",800,"04aug1988","31dec1988",1988,150,0,0,66,0,0,0,0,1,0
"14484","A2.5-8572","THI-1980",800,"01jan1988","04aug1988",1988,3077,8,1,68,0,0,0,0,1,0
"14485","A2.5-8575","THI-1988",800,"01jan1989","31dec1989",1989,515,1,0,67,0,0,0,0,1,0
"14486","A2.5-8575","THI-1988",800,"01jan1990","31dec1990",1990,880,2,0,68,0,0,0,0,1,0
"14487","A2.5-8578","THI-1991",800,"07mar1991","31dec1991",1991,300,1,0,59,0,0,0,0,1,0
"14488","A2.5-8575","THI-1988",800,"01jan1991","23feb1991",1991,934,3,1,69,0,0,0,0,1,0
"14489","A2.5-8584","THI-1992-2",800,"10jun1992","23sep1992",1992,106,0,1,60,0,0,0,0,1,0
"14490","A2.5-8587","THI-1992-3",800,"23sep1992","31dec1992",1992,100,0,0,54,0,0,0,0,1,0
