ccode,year,cabbr,count,latitude,longitude,literacy,refugees,lnRefs,lnGDP,lnTrade,PolityLag
620,2003,,0,26.9876194,18.17614937,,11900,9.384293556,9.393074989,,-7
620,2004,,0,26.9876194,18.17614937,,12166,9.406400681,9.421513557,,-7
620,2005,,0,26.9876194,18.17614937,,12166,9.406400681,9.462342262,,-7
620,2006,,0,26.9876194,18.17614937,,,,9.492891312,,-7
620,2007,,0,26.9876194,18.17614937,,,,9.539351463,,-7
625,1995,,1,13.76947975,30.21578026,,674100,13.421134,7.046329975,3.333423615,
625,1996,,1,13.76947975,30.21578026,,393900,12.88385201,7.078101158,3.144415379,-7
625,1997,,1,13.76947975,30.21578026,,374400,12.83308029,7.153286457,2.882485867,-7
625,1998,,1,13.76947975,30.21578026,,391500,12.87774086,7.170394421,3.085350513,-7
625,1999,,1,13.76947975,30.21578026,,391000,12.87646294,7.176974297,3.207385063,-7
625,2000,,1,13.76947975,30.21578026,,414900,12.93579292,7.234977245,3.496550083,-7
625,2001,SDN,1,13.76947975,30.21578026,59,349200,12.76340008,7.273923397,3.510924339,-7
625,2002,,1,13.76947975,30.21578026,,328200,12.70137882,7.306493282,3.492079973,-7
625,2003,,0,13.76947975,30.21578026,,138200,11.83645725,7.355593681,3.515462875,-6
625,2004,,1,13.76947975,30.21578026,,141588,11.86067677,7.385529518,3.665416479,-6
625,2005,,1,13.76947975,30.21578026,,147256,11.89992809,7.425965309,3.836188078,-6
625,2006,,1,13.76947975,30.21578026,,,,7.511370659,3.783709526,-4
625,2007,,1,13.76947975,30.21578026,,,,7.586255074,3.663149834,-4
651,1995,,1,26.4097805,30.02680016,39,5400,8.594154358,8.177042007,3.916913033,
651,1996,,1,26.4097805,30.02680016,40,6000,8.699514389,8.207262993,3.849052668,-6
651,1997,EGY,1,26.4097805,30.02680016,41,6500,8.779557228,8.241889,3.778223038,-6
651,1998,,1,26.4097805,30.02680016,42,6300,8.748305321,8.262791634,3.735944986,-6
651,1999,EGY,0,26.4097805,30.02680016,43,6600,8.7948246,8.30360508,3.647054434,-6
651,2000,,0,26.4097805,30.02680016,44,6800,8.824677467,8.337641716,3.664021492,-6
651,2001,EGY,0,26.4097805,30.02680016,45,7200,8.881835938,8.353973389,3.684128761,-6
651,2002,,0,26.4097805,30.02680016,46,80500,11.29601288,8.367105484,3.713256598,-6
651,2003,,0,26.4097805,30.02680016,47,88700,11.39301491,8.380386353,3.832539082,-6
651,2004,,0,26.4097805,30.02680016,48,90343,11.41136837,8.402870178,4.057332993,-6
651,2005,,0,26.4097805,30.02680016,49,88946,11.39578438,8.428153992,4.142382622,-6
651,2006,,0,26.4097805,30.02680016,50,,,8.476439476,4.119338512,-3
651,2007,,0,26.4097805,30.02680016,51,,,8.527543068,4.255970001,-3
